id,wine,vintage,format,wine_type,region,country_code,reserve,market,source,source_type
10889134,Jean-Pierre Guyon Chorey-les-Beaune Les Bons Ores,2022,750ml,Red,"France, Burgundy, Côte d'Or",FR,70,96,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889165,Jean-Pierre Guyon Savigny-lès-Beaune Les Peuillets,2022,750ml,Red,"France, Burgundy, Côte d'Or",FR,95,109,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889125,Jessica Litaud Bourgogne Aligote BG,2023,750ml,White,"France, Burgundy, Bourgogne",FR,45,,Insufficient data,insufficient
10889123,Jessica Litaud Macon Fuisse,2023,750ml,White,"France, Burgundy, Mâconnais",FR,65,49,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889126,Jessica Litaud Pouilly-Fuisse Le Trio,2022,750ml,White,"France, Burgundy, Mâconnais",FR,75,,Insufficient data,insufficient
10889124,Jessica Litaud Saint Véran Les Pommards,2023,750ml,White,"France, Burgundy, Mâconnais",FR,80,,Insufficient data,insufficient
10888049,Johnnes and Company Gevrey-Chambertin,2009,750ml,Red,"France, Burgundy, Côte d'Or",FR,45,,Insufficient data - producer not found on Wine-Searcher,insufficient
10889180,Johnnes and Company Gevrey-Chambertin,2009,750ml,Red,"France, Burgundy, Côte d'Or",FR,45,,Insufficient data - producer not found on Wine-Searcher,insufficient
10888067,Johnnes and Company Gevrey-Chambertin,2009,750ml,Red,"France, Burgundy, Côte d'Or",FR,45,,Insufficient data - producer not found on Wine-Searcher,insufficient
10896504,Jose Dhondt Brut Rosé de Saignée,NV,750ml,Sparkling,"France, Champagne",FR,70,,Insufficient data,insufficient
10888042,Joseph Roty Bourgogne Grand Ordinaire,2010,750ml,Red,"France, Burgundy",FR,35,,Insufficient data,insufficient
10889183,Joseph Roty Bourgogne Grand Ordinaire,2010,750ml,Red,"France, Burgundy",FR,35,,Insufficient data,insufficient
10888070,Joseph Roty Bourgogne Grand Ordinaire,2010,750ml,Red,"France, Burgundy",FR,35,,Insufficient data,insufficient
10889234,La Cartuja Priorat,2016,750ml,Red,"Spain, Cataluna, Priorato",ES,15,23,"Wine-Searcher average retail, vintage-specific",ws_vintage
10882790,La Combàrbia Vino Nobile di Montepulciano Riserva,2019,750ml,Red,"Italy, Tuscany, Vino Nobile di Montepulciano",IT,30,,Insufficient data,insufficient
10882745,La Combàrbia Vino Nobile di Montepulciano,2016,750ml,Red,"Italy, Tuscany, Vino Nobile di Montepulciano",IT,20,,Insufficient data,insufficient
10882780,La Combàrbia Vino Nobile di Montepulciano,2020,750ml,Red,"Italy, Tuscany, Vino Nobile di Montepulciano",IT,20,,Insufficient data,insufficient
10882846,La Fortuna Brunello di Montalcino,2010,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,45,,"Insufficient data - only the pricier Riserva bottling's info surfaced, not the base wine",insufficient
10882856,La Gerla Brunello di Montalcino,2010,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,55,,Insufficient data,insufficient
10888113,La Massa Chianti Classico Giorgio Primo,1999,1.5ltr,Red,"Italy, Tuscany, Chianti Classico",IT,90,,Insufficient data,insufficient
10896496,La Rogerie (Famille Petit-Boxler) Grand Cru La Grande Vie,NV,750ml,Sparkling,"France, Champagne",FR,60,87,"Wine-Searcher average retail, all-vintage (EUR80 converted to USD)",ws_allvintage
10888659,La Versa Oltrepò Pavese Collezione Brut Metodo Classico,NV,750ml,Sparkling,"Italy, Lombardy, Oltrepo Pavese",IT,20,,Insufficient data,insufficient
10879099,Lanson Brut Rosé,NV,750ml,Sparkling,"France, Champagne",FR,40,70,"Wine-Searcher average retail, all-vintage",ws_allvintage
10890115,Larose de Gruaud,2006,750ml,Red,"France, Bordeaux, St.-Julien",FR,35,46,"Wine-Searcher average retail, vintage-specific (marketed historically as Sarget de Gruaud-Larose)",ws_vintage
10890014,Larose de Gruaud,2009,750ml,Red,"France, Bordeaux, St.-Julien",FR,35,,Insufficient data - could not isolate a confident price for this specific label among several related Gruaud-Larose listings,insufficient
10889104,Laurent-Perrier Cuvee Ultra Brut,NV,750ml,Sparkling,"France, Champagne",FR,60,88,"Wine-Searcher average retail, all-vintage",ws_allvintage
10889984,Le Charme de Cos Labory,2015,750ml,Red,"France, Bordeaux, St.-Estephe",FR,35,,Insufficient data,insufficient
10889782,Le Vieux Donjon Châteauneuf-du-Pape,1999,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,60,125,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890025,Le Vieux Donjon Châteauneuf-du-Pape,1999,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,60,125,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890026,Le Vieux Donjon Châteauneuf-du-Pape,1999,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,60,125,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889277,Les Cailloux (Brunel) Chateauneuf de Pape,2005,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,50,114,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889740,Les Hauts De Pez,2015,750ml,Red,"France, Bordeaux, St.-Estephe",FR,20,,Insufficient data,insufficient
10888103,Les Heritiers du Comte Lafon Viré-Clessé,2009,750ml,White,"France, Burgundy, Mâconnais",FR,30,45,"Wine-Searcher market range estimate ($40-50), all-vintage",ws_allvintage
10879116,Les Petits Lieux Bourgogne Chardonnay,2023,750ml,White,"France, Burgundy, Bourgogne",FR,25,,Insufficient data,insufficient
10879117,Les Petits Lieux Bourgogne Rouge,2023,750ml,Red,"France, Burgundy, Bourgogne",FR,25,,Insufficient data,insufficient
10879114,Les Petits Lieux Nuits-Saint-Georges Aux Bousselots,2023,750ml,Red,"France, Burgundy, Côte d'Or",FR,100,,Insufficient data,insufficient
10879113,Les Petits Lieux Saint-Romain La Combe Bazin,2023,750ml,White,"France, Burgundy, Côte d'Or",FR,40,,Insufficient data,insufficient
10879115,Les Petits Lieux Santenay Clos Faubard,2023,750ml,Red,"France, Burgundy, Côte d'Or",FR,65,87,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888387,Les Plantiers du Haut-Brion,1991,750ml,White,"France, Bordeaux, Graves",FR,55,,Insufficient data - only an unsourced EUR100 estimate found,insufficient
10888053,Librandi Gravello,1998,1.5ltr,Red,"Italy, Calabria",IT,40,,Insufficient data,insufficient
10887932,Lopez de Heredia Rioja Vina Tondonia Reserva,2008,750ml,Red,"Spain, Rioja",ES,75,,Insufficient data,insufficient
10889160,Louis Billard Chambolle-Musigny,2023,750ml,Red,"France, Burgundy, Côte d'Or",FR,85,,Insufficient data,insufficient
10889159,Louis Billard Pommard Les Fremiers,2023,750ml,Red,"France, Burgundy, Côte d'Or",FR,110,232,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889158,Louis Billard Vosne-Romanée,2023,750ml,Red,"France, Burgundy, Côte d'Or",FR,145,,Insufficient data,insufficient
10889099,Louis Claude Desvignes Morgon Javernières Aux Pierres,2023,750ml,Red,"France, Beaujolais, Morgon",FR,30,,Insufficient data,insufficient
10889100,Louis Claude Desvignes Morgon Javernières Aux Pierres,2023,750ml,Red,"France, Beaujolais, Morgon",FR,30,,Insufficient data,insufficient
10888389,Louis Jadot Domaine des Héritiers Beaune Clos des Ursules,1994,750ml,Red,"France, Burgundy, Côte d'Or",FR,85,,Insufficient data,insufficient
10888082,Louis Latour Puligny Montrachet Truffieres,2005,750ml,White,"France, Burgundy, Côte d'Or",FR,55,,Insufficient data,insufficient
10889869,Luciano Sandrone Nebbiolo d'Alba Valmaggiore,2004,750ml,Red,"Italy, Piedmont, Nebbiolo d'Alba",IT,35,,Insufficient data,insufficient
10888048,Luxor Brut La Boisson En Or Brut Rose,NV,750ml,Sparkling,"France, Champagne",FR,95,252,"Wine-Searcher average retail, all-vintage",ws_allvintage
10888055,Luxor Brut La Boisson En Or Brut Rose,NV,750ml,Sparkling,"France, Champagne",FR,95,252,"Wine-Searcher average retail, all-vintage",ws_allvintage
10888047,Luxor Brut La Boisson En Or,NV,750ml,Sparkling,"France, Champagne",FR,90,190,"Wine-Searcher average retail, all-vintage (EUR174 converted to USD)",ws_allvintage
10888078,Marc Colin Chassagne-Montrachet Vieilles Vignes Rouge,2003,750ml,Red,"France, Burgundy, Côte d'Or",FR,45,,Insufficient data,insufficient
10888406,Marc Colin Saint-Aubin 1er Cru Cuvee 5C,2021,750ml,White,"France, Burgundy, Côte d'Or",FR,60,85,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890072,Marchesato Degli Aleramici Brunello di Montalcino,2001,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,35,70,"Wine-Searcher listed price, vintage-specific (base bottling)",ws_vintage
10890073,Marchesato Degli Aleramici Brunello di Montalcino,2001,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,35,70,"Wine-Searcher listed price, vintage-specific (base bottling)",ws_vintage
10890074,Marchesato Degli Aleramici Brunello di Montalcino,2001,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,35,70,"Wine-Searcher listed price, vintage-specific (base bottling)",ws_vintage
10889842,Marchesi Antinori Tenuta Guado Al Tasso IL Bruciato,2008,750ml,Red,"Italy, Tuscany, Bolgheri",IT,30,,Insufficient data,insufficient
10889841,Marchesi Antinori Tenuta Guado Al Tasso IL Bruciato,2008,750ml,Red,"Italy, Tuscany, Bolgheri",IT,30,,Insufficient data,insufficient
10888157,Marchesi di Frescobaldi Castelgiocondo Brunello di Montalcino,1997,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,90,120,"Retailer listing (wine.com), vintage-specific, confirmed base bottling not Riserva",ws_single_retailer
10888158,Marchesi di Frescobaldi Castelgiocondo Brunello di Montalcino,1997,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,90,120,"Retailer listing (wine.com), vintage-specific, confirmed base bottling not Riserva",ws_single_retailer
10888083,Mas de Daumas Gassac Moulin De Gassac,2011,750ml,Red,"France, Languedoc-Roussillon",FR,20,,Insufficient data,insufficient
10890135,Mas Martinet Clos Martinet Priorat,2009,750ml,Red,"Spain, Cataluna, Priorato",ES,65,180,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890081,Mas Martinet Degustacio No. 7,2009,750ml,Red,"Spain, Cataluna, Priorato",ES,30,,Insufficient data,insufficient
10889741,Massolino Barolo (Serralunga d'Alba),2010,750ml,Red,"Italy, Piedmont, Barolo",IT,60,48,"Retailer listing (wine.com), vintage-specific",ws_single_retailer
10888408,Mathilde et Yves Gangloff Cote Rotie La Barbarine,2022,750ml,Red,"France, Rhône Valley, Northern Rhône",FR,135,248,"Retailer listing (Saratoga Wine), vintage-specific",ws_single_retailer
10896493,Michel Arnould & Fils Rose Grand Cru,NV,750ml,Sparkling,"France, Champagne",FR,40,,Insufficient data,insufficient
10889768,Michele Reverdito Barolo Castagni,2009,750ml,Red,"Italy, Piedmont, Barolo",IT,25,,Insufficient data,insufficient
10889917,Michele Reverdito Barolo Castagni,2009,750ml,Red,"Italy, Piedmont, Barolo",IT,25,,Insufficient data,insufficient
10889860,Michele Reverdito Barolo Castagni,2009,750ml,Red,"Italy, Piedmont, Barolo",IT,25,,Insufficient data,insufficient
10896487,Monastero Suore Cistercensi Lazio Coenobium,2020,750ml,White,"Italy, Lazio",IT,25,35,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888097,Mongeard-Mugneret Savigny Les Beaune Narbantons,2007,750ml,Red,"France, Burgundy, Côte d'Or",FR,55,,Insufficient data,insufficient
10888043,Montevertine Pian del Ciampolo,2016,750ml,Red,"Italy, Tuscany",IT,45,30,"Retailer listing (K&L Wines), vintage-specific",ws_single_retailer
10889184,Montevertine Pian del Ciampolo,2016,750ml,Red,"Italy, Tuscany",IT,45,30,"Retailer listing (K&L Wines), vintage-specific",ws_single_retailer
10888302,Monthelie-Douhairet-Porcheret Monthelie Clos du Meix Garnier,2010,750ml,Red,"France, Burgundy, Côte d'Or",FR,40,,Insufficient data - Wine-Searcher explicitly shows no price for this vintage,insufficient
10888162,Morey-Blanc Meursault Les Charmes,2000,750ml,White,"France, Burgundy, Côte d'Or",FR,60,,Insufficient data,insufficient
10888605,Mossi Impetuoso Gutturnio Classico Superiore,2019,750ml,Red,"Italy, Emilia Romagna, Gutturnio",IT,15,17,"Wine-Searcher average retail, all-vintage",ws_allvintage
10889773,Nicolas Potel Santenay Clos Rousseau,2002,750ml,Red,"France, Burgundy, Côte d'Or",FR,60,,Insufficient data,insufficient
10889774,Nicolas Potel Santenay Clos Rousseau,2002,750ml,Red,"France, Burgundy, Côte d'Or",FR,60,,Insufficient data,insufficient
10882823,Niepoort Douro Batuta,2003,750ml,Red,"Portugal, Douro",PT,75,,Insufficient data,insufficient
10896488,Marc Hebrart Premier Cru Mes Favorites,NV,750ml,Sparkling,"France, Champagne",FR,60,68,"Retailer listing (Saratoga Wine), all-vintage",ws_single_retailer
10889232,Olga Raffault Chinon Les Picasses,2014,750ml,Red,"France, Loire Valley, Touraine",FR,45,19,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888140,Olivier Leflaive Chassagne-Montrachet Les Chaumées,2000,750ml,White,"France, Burgundy, Côte d'Or",FR,60,,Insufficient data,insufficient
10888141,Olivier Leflaive Chassagne-Montrachet Les Chaumées,2000,750ml,White,"France, Burgundy, Côte d'Or",FR,60,,Insufficient data,insufficient
10889722,Ontanon Rioja Gran Reserva,1995,750ml,Red,"Spain, Rioja",ES,35,,Insufficient data,insufficient
10889888,Ontanon Rioja Gran Reserva,2001,750ml,Red,"Spain, Rioja",ES,30,,Insufficient data,insufficient
10889999,Ontanon Rioja Reserva,2005,750ml,Red,"Spain, Rioja",ES,25,30,"Wine-Searcher average retail, vintage-specific",ws_vintage
10896500,Palari Faro,2006,750ml,Red,"Italy, Sicily, Faro",IT,75,,Insufficient data,insufficient
10896482,Palari Faro,2007,750ml,Red,"Italy, Sicily, Faro",IT,120,,Insufficient data,insufficient
10889945,Paolo Scavino Barolo,2005,750ml,Red,"Italy, Piedmont, Barolo",IT,45,,"Insufficient data - only single-vineyard bottlings priced, no confident base-Barolo match",insufficient
10896505,Passopisciaro Contrada Sciaranuova,2020,750ml,Red,"Italy, Sicily, Terre Siciliane",IT,70,83,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890131,Passopisciaro,2008,750ml,Red,"Italy, Sicily",IT,50,,"Insufficient data - only single-vineyard Contrada bottlings priced, no confident base match",insufficient
10888196,Patriarche Père et Fils Nuits-St.-Georges,1959,750ml,Red,"France, Burgundy, Côte d'Or",FR,120,,Insufficient data,insufficient
10882863,Patrick Piuze Chablis Bougros,2019,750ml,White,"France, Burgundy, Chablis",FR,70,130,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889998,Pauillac De Lynch Bages,2010,750ml,Red,"France, Bordeaux, Pauillac",FR,65,291,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889770,Paul Autard Châteauneuf-du-Pape,1995,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,40,,Insufficient data,insufficient
10889929,Paul Bara Brut Grand Cru Grande Rosé,NV,750ml,Sparkling,"France, Champagne",FR,50,,Insufficient data,insufficient
10896490,Paul Pillot Bourgogne Aligoté,2019,750ml,White,"France, Burgundy, Bourgogne",FR,35,46,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888044,Perillo Taurasi Riserva,2001,750ml,Red,"Italy, Campania, Taurasi",IT,60,81,"Wine-Searcher average retail, all-vintage",ws_allvintage
10896489,Petit & Bajan Brut Grand Cru Nymphea Rose,NV,750ml,Sparkling,"France, Champagne",FR,45,,Insufficient data,insufficient
10889946,Piccini Chianti Classico Riserva,2005,750ml,Red,"Italy, Tuscany, Chianti Classico",IT,20,21,"Wine-Searcher average retail, all-vintage",ws_allvintage
10888381,Pierre Bitouzet Pommard Platieres,1996,750ml,Red,"France, Burgundy, Côte d'Or",FR,50,,Insufficient data,insufficient
10888188,Pierre Dubreuil-Fontaine Pernand Vergelesses Clos Berthet,2010,750ml,White,"France, Burgundy, Côte d'Or",FR,50,,Insufficient data,insufficient
10888081,Pierre Dubreuil-Fontaine Pernand Vergelesses Clos Berthet,2011,750ml,White,"France, Burgundy, Côte d'Or",FR,45,,Insufficient data,insufficient
10888418,Pierre-Marie Chermette Domaine du Vissoux Moulin a Vent Les Trois Roches,2009,750ml,Red,"France, Beaujolais, Moulin-a-Vent",FR,35,35,"Retailer listing (Wine Spectrum), vintage-specific",ws_single_retailer
10889928,Pierre Moncuit Brut Grand Cru Pierre Moncuit-Delos Blanc de Blancs,NV,750ml,Sparkling,"France, Champagne, Côte des Blancs",FR,50,56,"Wine-Searcher average retail, all-vintage (Cuvee Delos Extra Brut, closest match)",ws_allvintage
10882854,Pierre Usseglio Chateauneuf du Pape Cuvee de Mon Aieul,2003,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,70,126,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889877,Pio Cesare Barolo,2004,750ml,Red,"Italy, Piedmont, Barolo",IT,90,139,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889878,Pio Cesare Barolo,2004,750ml,Red,"Italy, Piedmont, Barolo",IT,90,139,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889102,Piper-Heidsieck Brut Rose Sauvage,NV,750ml,Sparkling,"France, Champagne",FR,35,66,"Wine-Searcher average retail, all-vintage",ws_allvintage
10896495,Ployez-Jacquemart Extra Brut Blanc de Blancs,2010,750ml,Sparkling,"France, Champagne",FR,50,115,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889847,Podere Canneta Brunello di Montalcino,1997,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,35,,"Insufficient data - searched, only a differently-named producer (I Mori Canneta) found",insufficient
10889955,Podere Canneta Brunello di Montalcino,1997,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,35,,"Insufficient data - searched, only a differently-named producer (I Mori Canneta) found",insufficient
10882775,Podere Le Ripi Brunello di Montalcino Lupi e Sirene Riserva,2018,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,100,189,"Wine-Searcher listed price, vintage-specific",ws_vintage
10888156,Poggio di Sotto Rosso di Montalcino,2007,750ml,Red,"Italy, Tuscany, Rosso di Montalcino",IT,50,,Insufficient data,insufficient
10889956,Poggio San Polo Brunello di Montalcino,2000,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,45,,Insufficient data,insufficient
10890082,Poliziano Vino da Tavola Le Stanze,2004,750ml,Red,"Italy, Tuscany",IT,35,,Insufficient data,insufficient
10890097,Poliziano Vino Nobile di Montepulciano Asinone,2006,750ml,Red,"Italy, Tuscany, Vino Nobile di Montepulciano",IT,30,,Insufficient data,insufficient
10890098,Poliziano Vino Nobile di Montepulciano Asinone,2006,750ml,Red,"Italy, Tuscany, Vino Nobile di Montepulciano",IT,30,,Insufficient data,insufficient
10889103,Pommery Brut Royal,NV,750ml,Sparkling,"France, Champagne",FR,30,47,"Wine-Searcher/retailer average, all-vintage",ws_allvintage
10889843,Produttori del Barbaresco Barbaresco Asili Riserva,2005,750ml,Red,"Italy, Piedmont, Barbaresco",IT,90,71,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889844,Produttori del Barbaresco Barbaresco Asili Riserva,2005,750ml,Red,"Italy, Piedmont, Barbaresco",IT,90,71,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888439,Produttori del Barbaresco Barbaresco Pora Riserva,1997,750ml,Red,"Italy, Piedmont, Barbaresco",IT,70,,Insufficient data,insufficient
10889845,Produttori del Barbaresco Barbaresco Rabajà Riserva,2005,750ml,Red,"Italy, Piedmont, Barbaresco",IT,90,,Insufficient data,insufficient
10888332,Querciabella Camartina,1991,750ml,Red,"Italy, Tuscany",IT,40,,Insufficient data,insufficient
10888333,Querciabella Camartina,2006,750ml,Red,"Italy, Tuscany",IT,65,144,"Wine-Searcher average retail, vintage-specific",ws_vintage
10882807,Quinta do Fojo Douro Vinha do Fojo,1999,750ml,Red,"Portugal, Douro",PT,75,,"Insufficient data - only this same auction's own listing price surfaced, no independent market source",insufficient
10888072,Rapet Pere & Fils Bourgogne En Bully,2002,750ml,Red,"France, Burgundy",FR,25,37,"Wine-Searcher market range estimate ($33-42), all-vintage",ws_allvintage
10889185,Rapet Pere & Fils Bourgogne En Bully,2002,750ml,Red,"France, Burgundy",FR,25,37,"Wine-Searcher market range estimate ($33-42), all-vintage",ws_allvintage
10889699,Renato Ratti Barolo Marcenasco,2010,750ml,Red,"Italy, Piedmont, Barolo",IT,65,68,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888167,Rene Bourgeons Givry,1995,750ml,Red,"France, Burgundy, Côte Chalonnaise",FR,25,,Insufficient data,insufficient
10888168,Rene Bourgeons Givry,1995,750ml,Red,"France, Burgundy, Côte Chalonnaise",FR,25,,Insufficient data,insufficient
10888073,Rene Bourgeons Givry,1996,750ml,Red,"France, Burgundy, Côte Chalonnaise",FR,25,,Insufficient data,insufficient
10889867,Réserve de la Comtesse,2000,750ml,Red,"France, Bordeaux, Pauillac",FR,60,97,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889868,Réserve de la Comtesse,2000,750ml,Red,"France, Bordeaux, Pauillac",FR,60,97,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889746,Roger Perrin Châteauneuf-du-Pape,2011,750ml,Red,"France, Rhône Valley, Southern Rhône",FR,25,,Insufficient data,insufficient
10888334,Romano Dal Forno Nettare,1997,375ml,Dessert,"Italy, Veneto",IT,120,,"Insufficient data - confirmed a genuine dessert wine (dried-grape, barrique-aged), no price found",insufficient
10889894,Romano Dal Forno Valpolicella Superiore,2004,750ml,Red,"Italy, Veneto",IT,105,57,"Retailer case price (Berry Bros & Rudd, GBP540/case-12 converted), vintage-specific",ws_single_retailer
10889704,Ronchi di Giancarlo Rocca Barbaresco Ronchi,2007,750ml,Red,"Italy, Piedmont, Barbaresco",IT,35,,Insufficient data - producer name confusion with unrelated Albino Rocca,insufficient
10889705,Ronchi di Giancarlo Rocca Barbaresco Ronchi,2007,750ml,Red,"Italy, Piedmont, Barbaresco",IT,35,,Insufficient data - producer name confusion with unrelated Albino Rocca,insufficient
10882373,Santa Margherita Cabernet Sauvignon,1986,750ml,Red,"Italy, Veneto",IT,15,,Insufficient data,insufficient
10889791,Selvapiana Chianti Rufina Bucerchiale Riserva,2004,750ml,Red,"Italy, Tuscany, Chianti",IT,45,34,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889790,Selvapiana Chianti Rufina Bucerchiale Riserva,2004,750ml,Red,"Italy, Tuscany, Chianti",IT,45,34,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890151,Selvapiana Chianti Rufina Bucerchiale Riserva,2012,750ml,Red,"Italy, Tuscany, Chianti",IT,35,22,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890154,Selvapiana Chianti Rùfina,2007,750ml,Red,"Italy, Tuscany, Chianti",IT,20,,Insufficient data,insufficient
10890156,Selvapiana Chianti Rùfina,2007,750ml,Red,"Italy, Tuscany, Chianti",IT,20,,Insufficient data,insufficient
10889240,Serre dei Roveri Barolo,2019,750ml,Red,"Italy, Piedmont, Barolo",IT,25,23,"Wine-Searcher average retail, all-vintage (base bottling)",ws_allvintage
10889146,Simon Bize Savigny Les Beaune Aux Vergelesses,2016,750ml,Red,"France, Burgundy, Côte d'Or",FR,90,80,"Wine-Searcher average retail, vintage-specific",ws_vintage
10889851,Sottimano Barbaresco Currá,2007,750ml,Red,"Italy, Piedmont, Barbaresco",IT,30,,Insufficient data - only score 91 found,insufficient
10889852,Sottimano Barbaresco Currá,2007,750ml,Red,"Italy, Piedmont, Barbaresco",IT,30,,Insufficient data - only score 91 found,insufficient
10889721,Stefano Farina Barolo,2001,750ml,Red,"Italy, Piedmont, Barolo",IT,40,,Insufficient data - only score 90 found,insufficient
10889720,Stefano Farina Barolo,2001,750ml,Red,"Italy, Piedmont, Barolo",IT,40,,Insufficient data - only score 90 found,insufficient
10888149,Tenimenti d'Alessandro Cortona Il Bosco Syrah,1997,750ml,Red,"Italy, Tuscany, Cortona",IT,40,32,"Wine-Searcher average retail, vintage-specific",ws_vintage
10888150,Tenimenti d'Alessandro Cortona Il Bosco Syrah,1997,750ml,Red,"Italy, Tuscany, Cortona",IT,40,32,"Wine-Searcher average retail, vintage-specific",ws_vintage
10896508,Tenuta Delle Terre Nere Etna Bianco Cuvee delle Vigne Niche,2012,750ml,White,"Italy, Sicily, Etna",IT,40,,Insufficient data - no 2012-specific price found,insufficient
10896511,Tenuta Delle Terre Nere Etna Bianco Superiore Cuvée delle Vigne Niche,2020,750ml,White,"Italy, Sicily, Etna",IT,45,54,"Wine-Searcher average retail, vintage-specific",ws_vintage
10882683,Tenuta Torciano Chianti Classico Riserva Godenzio,2019,750ml,Red,"Italy, Tuscany, Chianti Classico",IT,25,58,"Retailer listing (wine.com $57.99), vintage-specific",ws_single_retailer
10889897,Terrabianca Campaccio,2005,750ml,Red,"Italy, Tuscany",IT,30,,Insufficient data - only score 90 found,insufficient
10896497,Theo Dancer Bourgogne Aligoté,2021,750ml,White,"France, Burgundy, Bourgogne Aligoté",FR,50,,"Insufficient data - conflicting figures ($153 vs $75 average of uncertain vintage scope), too unreliable to use",insufficient
10890122,Thierry Triolet Brut Grande Réserve,NV,750ml,Sparkling,"France, Champagne",FR,25,41,"Wine-Searcher listing under closest name match (Cuvee Grande Reserve Blanc de Blancs), all-vintage",ws_allvintage
10889925,Thierry Triolet Brut Grande Réserve,NV,750ml,Sparkling,"France, Champagne",FR,25,41,"Wine-Searcher listing under closest name match (Cuvee Grande Reserve Blanc de Blancs), all-vintage",ws_allvintage
10888160,Tolaini Duesanti Tenuta S. Giovanni,2003,5.0ltr,Red,"Italy, Tuscany",IT,100,,"Insufficient data - WS lists a differently-named cuvee (Valdisanti), no 2003 price, unusual 5L format",insufficient
10888161,Tolaini Duesanti Tenuta S. Giovanni,2003,5.0ltr,Red,"Italy, Tuscany",IT,100,,"Insufficient data - WS lists a differently-named cuvee (Valdisanti), no 2003 price, unusual 5L format",insufficient
10888029,Tollot-Beaut et Fils Beaune Clos du Roi,2005,750ml,Red,"France, Burgundy, Côte d'Or",FR,55,,Insufficient data - only scores 90/91 found,insufficient
10890094,Tommasi Viticoltori Poggio al Tufo Rompicollo,2011,750ml,Red,"Italy, Tuscany",IT,25,,Insufficient data - only score 88 found,insufficient
10882842,Valdicava Brunello di Montalcino,2001,750ml,Red,"Italy, Tuscany, Brunello di Montalcino",IT,140,189,"Retailer listing, vintage-specific, direct name/format match",ws_single_retailer
10889230,Valsacro Dioro Seleccion J & D Rioja,2001,750ml,Red,"Spain, Rioja",ES,80,,Insufficient data - no price found,insufficient
10889988,Venus La Universal Montsant Tinto Dido,2013,750ml,Red,"Spain, Cataluna, Tarragona",ES,25,,"Insufficient data - only Rosat/white-blend variants found, not the Tinto",insufficient
10888163,Verget Meursault Les Charmes,1996,750ml,White,"France, Burgundy, Côte d'Or",FR,55,,"Insufficient data - only score 95 found, no price",insufficient
10888164,Verget Meursault Les Charmes,1996,750ml,White,"France, Burgundy, Côte d'Or",FR,55,,"Insufficient data - only score 95 found, no price",insufficient
10882804,Veuve Clicquot Ponsardin Brut Vintage,2004,750ml,Sparkling,"France, Champagne",FR,100,320,"Wine-Searcher average retail, vintage-specific",ws_vintage
10890119,Vietti Barolo Castiglione,2004,750ml,Red,"Italy, Piedmont, Barolo",IT,100,237,"Wine-Searcher average retail, vintage-specific",ws_vintage
10882862,Vietto Barolo Ravera,2019,750ml,Red,"Italy, Piedmont, Barolo",IT,45,,"Insufficient data - only scores 98-100 found, no price",insufficient
